URL in opinion,Timetravel URL,Rot,Archive,Archive Source,CL address,Case name,Date opinion was filed,Opinion download URL,Citation count,CL ID,Link rot,Ref rot,IP owner handle,IP owner name,HTTP status code
http://www.ca8.uscourts.gov/oralargs/oaFrame.html,http://timetravel.mementoweb.org/list/20080623151530/http://www.ca8.uscourts.gov/oralargs/oaFrame.html,,,"IA, National Archives and Records Administration, archive-it",http://courtlistener.org/opinion/145784/greenlaw-v-united-states/,Greenlaw v. United States,6/23/08,http://www.supremecourt.gov/opinions/07pdf/07-330.pdf,128,145784,0,s404,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,404
http://www.courts.state.tx.us/tfid/pdf/FinalReport7-12-06wackn.pdf,http://timetravel.mementoweb.org/list/20080623151530/http://www.courts.state.tx.us/tfid/pdf/FinalReport7-12-06wackn.pdf,,1,"IA, archive-it",http://courtlistener.org/opinion/145785/rothgery-v-gillespie-county/,Rothgery v. Gillespie County,6/23/08,http://www.supremecourt.gov/opinions/07pdf/07-440.pdf,59,145785,0,s404,TDIR,Texas Department of Information Resources,200
http://www.icpsr.umich.edu,http://timetravel.mementoweb.org/list/20080625151530/http://www.icpsr.umich.edu,,1,"IA, archive.today, archive-it, UK Web Archives",http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,Kennedy v. Louisiana,6/25/08,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100,145780,0,0,UMAA-1,University of Michigan Academic Affairs,200
http://www.ojp.usdoj.gov/bjs/glance/tables/exetab.htm,http://timetravel.mementoweb.org/list/20080625151530/http://www.ojp.usdoj.gov/bjs/glance/tables/exetab.htm,,1,"IA, National Archives and Records Administration, archive-it",http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,Kennedy v. Louisiana,6/25/08,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100,145780,1,0,UDJ,US Dept of Justice,404
http://www.oksenate.gov/news/press_releases/press_releases_2006/pr20060526d.htm,http://timetravel.mementoweb.org/list/20080625151530/http://www.oksenate.gov/news/press_releases/press_releases_2006/pr20060526d.htm,,1,"IA, archive-it",http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,Kennedy v. Louisiana,6/25/08,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100,145780,0,0,OHR,Oklahoma House of Representatives,200
http://www.deathpenaltyinfo.org/ESPYyear.pdf,http://timetravel.mementoweb.org/list/20080625151530/http://www.deathpenaltyinfo.org/ESPYyear.pdf,,1,IA,http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,Kennedy v. Louisiana,6/25/08,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100,145780,0,s404,PAIR,pair Networks,404
http://www.unh.edu/ccrc/sexual-abuse/ChildSexualAbuse.pdf,http://timetravel.mementoweb.org/list/20080625151530/http://www.unh.edu/ccrc/sexual-abuse/ChildSexualAbuse.pdf,,0,,http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,Kennedy v. Louisiana,6/25/08,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100,145780,0,s404,UNH-2,University of New Hampshire,404
http://www.rainn.org/get-information/statistics/sexual-assault-victims,http://timetravel.mementoweb.org/list/20080625151530/http://www.rainn.org/get-information/statistics/sexual-assault-victims.,,1,"IA, archive-it, archive.today",http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,Kennedy v. Louisiana,6/25/08,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100,145780,0,0,AT-88-Z,Amazon Technologies Inc.,200
http://www.ojp.usdoj.gov/bjs/homicide/tables/relationshiptab.htm,http://timetravel.mementoweb.org/list/20080625151530/http://www.ojp.usdoj.gov/bjs/homicide/tables/relationshiptab.htm,,1,"IA, archive-it",http://courtlistener.org/opinion/145781/giles-v-california/,Giles v. California,6/25/08,http://www.supremecourt.gov/opinions/07pdf/07-6053.pdf,118,145781,1,0,UDJ,US Dept of Justice,404
http://www.wmata.com/metrorail/systemmmap.cfm,http://timetravel.mementoweb.org/list/20080626151530/http://www.wmata.com/metrorail/systemmmap.cfm,,0,,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,District of Columbia v. Heller,6/26/08,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361,145777,0,s404,WMATA,Washington Metropolitan Area Transit Authority,404
http://www.lcav.org/Library/reports_analyses/National_Audit_Total_8.16.06.pdf,http://timetravel.mementoweb.org/list/20080626151530/http://www.lcav.org/Library/reports_analyses/National_Audit_Total_8.16.06.pdf,,1,IA,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,District of Columbia v. Heller,6/26/08,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361,145777,0,1,CN,Confluence Networks Inc,200
http://www.ojp.usdoj.gov/bjs/pub/pdf/wuvc01.pdf,http://timetravel.mementoweb.org/list/20080626151530/http://www.ojp.usdoj.gov/bjs/pub/pdf/wuvc01.pdf,,1,"IA, National Archives and Records Administration, archive-it",http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,District of Columbia v. Heller,6/26/08,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361,145777,1,0,UDJ,US Dept of Justice,404
http://www.ojp.usdoj.gov/bjs/pub/pdf/guic.pdf,http://timetravel.mementoweb.org/list/20080626151530/http://www.ojp.usdoj.gov/bjs/pub/pdf/guic.pdf,,1,"IA, National Archives and Records Administration, archive-it",http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,District of Columbia v. Heller,6/26/08,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361,145777,1,0,UDJ,US Dept of Justice,404
http://www.ojp.usdoj.gov/bjs/pub/pdf/usrv98.pdf,http://timetravel.mementoweb.org/list/20080626151530/http://www.ojp.usdoj.gov/bjs/pub/pdf/usrv98.pdf,,1,"IA, National Archives and Records Administration, archive-it",http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,District of Columbia v. Heller,6/26/08,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361,145777,1,0,UDJ,US Dept of Justice,404
http://www.ojp.usdoj.gov/bjs/pub/pdf/fidc9397.pdf,http://timetravel.mementoweb.org/list/20080626151530/http://www.ojp.usdoj.gov/bjs/pub/pdf/fidc9397.pdf,,1,"IA, National Archives and Records Administration, archive-it",http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,District of Columbia v. Heller,6/26/08,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361,145777,1,0,UDJ,US Dept of Justice,404
http://www.census.gov/censusdata/table-4.pdf,http://timetravel.mementoweb.org/list/20080626151530/http://www.census.gov/censusdata/table-4.pdf,,0,,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,District of Columbia v. Heller,6/26/08,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361,145777,0,s404,AKAMAI,"Akamai Technologies, Inc.",404
http://papers.ssrn.com/abstract=1086176,http://timetravel.mementoweb.org/list/20080626151530/http://papers.ssrn.com/abstract=1086176,,1,"IA, archive.today",http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,District of Columbia v. Heller,6/26/08,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361,145777,0,0,FRTR,"Frontier Communications of America, Inc.",200
http://www.census.gov/population/documentation/twps0027/tab02.txt,http://timetravel.mementoweb.org/list/20080626151530/http://www.census.gov/population/documentation/twps0027/tab02.txt,,1,"IA, archive.today",http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,District of Columbia v. Heller,6/26/08,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361,145777,0,s404,AKAMAI,"Akamai Technologies, Inc.",404
http://www.ojp.usdoj.gov/bjs/pub/pdf/fuo.pdf,http://timetravel.mementoweb.org/list/20080626151530/http://www.ojp.usdoj.gov/bjs/pub/pdf/fuo.pdf;,,1,IA,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,District of Columbia v. Heller,6/26/08,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361,145777,1,0,UDJ,US Dept of Justice,404
http://www.lcav.org/Library/reports_analyses/National_Audit_Total_8.16.06.pdf,http://timetravel.mementoweb.org/list/20080626151530/http://www.lcav.org/Library/reports_analyses/National_Audit_Total_8.16.06.pdf,,1,IA,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,District of Columbia v. Heller,6/26/08,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361,145777,0,1,CN,Confluence Networks Inc,200
http://www.nps.gov/moja/planyourvisit/hours.htm,http://timetravel.mementoweb.org/list/20100428151530/http://www.nps.gov/moja/planyourvisit/hours.htm,,1,"IA, archive-it",http://courtlistener.org/opinion/145221/salazar-v-buono/,Salazar v. Buono,4/28/10,http://www.supremecourt.gov/opinions/09pdf/08-472.pdf,30,145221,0,0,AKAMA-31,"AKAMAI TECHNOLOGIES, INC",200
http://www.cem.va.gov/hm/hmemb.asp,http://timetravel.mementoweb.org/list/20100428151530/http://www.cem.va.gov/hm/hmemb.asp,,1,"IA, archive.today",http://courtlistener.org/opinion/145221/salazar-v-buono/,Salazar v. Buono,4/28/10,http://www.supremecourt.gov/opinions/09pdf/08-472.pdf,30,145221,0,s404,DVA,Department of Veterans Affairs,404
http://www.nps.gov/history/history/online_books/moja/adhi.htm,http://timetravel.mementoweb.org/list/20100428151530/http://www.nps.gov/history/history/online_books/moja/adhi.htm,,1,IA,http://courtlistener.org/opinion/145221/salazar-v-buono/,Salazar v. Buono,4/28/10,http://www.supremecourt.gov/opinions/09pdf/08-472.pdf,30,145221,1,0,AKAMA-31,"AKAMAI TECHNOLOGIES, INC",404
http://www.abmc.gov/cemeteries/cemeteries.php,http://timetravel.mementoweb.org/list/20100428151530/http://www.abmc.gov/cemeteries/cemeteries.php,,1,"IA, archive-it, archive.today",http://courtlistener.org/opinion/145221/salazar-v-buono/,Salazar v. Buono,4/28/10,http://www.supremecourt.gov/opinions/09pdf/08-472.pdf,30,145221,0,s404,Couldn't find IP owner's handle.,Couldn't find IP owner's name.,404
