URL in opinion,CL ID,Case name,CL address,Date opinion was filed,Opinion download URL,Citation count
http://www.supremecourtus.gov/opinions/video/scott_v_harris.rmvb,145738,Scott v. Harris,http://courtlistener.org/opinion/145738/scott-v-harris/,2007-04-30,http://www.supremecourt.gov/opinions/06pdf/05-1631.pdf,865
http://www.eia.doe.gov/pub/international/iealf/tableh1co2.xls.,145749,Massachusetts v. EPA,http://courtlistener.org/opinion/145749/massachusetts-v-epa/,2007-04-02,http://www.supremecourt.gov/opinions/06pdf/05-1120.pdf,195
http://www.eia.doe.gov/pub/international/iealf/tableh1co2.xls.</p><p>[23],145749,Massachusetts v. EPA,http://courtlistener.org/opinion/145749/massachusetts-v-epa/,2007-04-02,http://www.supremecourt.gov/opinions/06pdf/05-1120.pdf,195
http://www.guamcourts.org/justicedocs/index.html,145750,Limtiaco v. Camacho,http://courtlistener.org/opinion/145750/limtiaco-v-camacho/,2007-03-27,http://www.supremecourt.gov/opinions/06pdf/06-116.pdf,7
http://www.uscourts.gov/,145763,Jones v. Bock,http://courtlistener.org/opinion/145763/jones-v-bock/,2007-01-22,http://www.supremecourt.gov/opinions/06pdf/05-7058.pdf,615
http://www.uscourts.gov/judicialfactsfigures/contents.html,145763,Jones v. Bock,http://courtlistener.org/opinion/145763/jones-v-bock/,2007-01-22,http://www.supremecourt.gov/opinions/06pdf/05-7058.pdf,615
http://www.wmata.com/metrorail/systemmmap.cfm.</p><p>Of,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://www.lcav.org/Library/reports_,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://www.ojp.usdoj.gov/bjs/pub/pdf/wuvc01.pdf,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://www.ojp.usdoj.gov/bjs/pub/pdf/guic.pdf.,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://www.ojp.usdoj.gov/bjs/pub/pdf/usrv98.pdf.,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://www.ojp.usdoj.gov/bjs/pub/pdf/fidc9397.pdf,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://www.census.gov/,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://papers.ssrn.com/abstract=1086176(as,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://www.census.gov/population/,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://www.census.gov/population/documentation/twps0027/tab02.txt,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://papers.ssrn.com/abstract=,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://www.wmata.com/metrorail/systemmmap.cfm.,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://www.ojp.usdoj.gov/bjs/pub/pdf/fuo.pdf;,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://www.lcav.org/Library/reports_analyses/National_Audit_Total_8.16.06.pdf.,145777,District of Columbia v. Heller,http://courtlistener.org/opinion/145777/district-of-columbia-v-heller/,2008-06-26,http://www.supremecourt.gov/opinions/07pdf/07-290.pdf,361
http://www.icpsr.umich.,145780,Kennedy v. Louisiana,http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,2008-06-25,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100
http://www.ojp.usdoj.gov/bjs/glance/tables/exetab.htm;,145780,Kennedy v. Louisiana,http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,2008-06-25,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100
http://www.death,145780,Kennedy v. Louisiana,http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,2008-06-25,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100
http://www.oksenate.gov/news/press_releases/press_releases_2006/pr20060526d.htm,145780,Kennedy v. Louisiana,http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,2008-06-25,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100
http://www.ojp.usdoj.gov/,145780,Kennedy v. Louisiana,http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,2008-06-25,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100
http://www.deathpenaltyinfo.org/ESPYyear.pdf.,145780,Kennedy v. Louisiana,http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,2008-06-25,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100
http://www.,145780,Kennedy v. Louisiana,http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,2008-06-25,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100
http://www.oksenate.gov/news/press_,145780,Kennedy v. Louisiana,http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,2008-06-25,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100
http://www.icpsr.umich.edu,145780,Kennedy v. Louisiana,http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,2008-06-25,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100
http://www.rainn.org/get-information/statistics/sexual-assault-victims.,145780,Kennedy v. Louisiana,http://courtlistener.org/opinion/145780/kennedy-v-louisiana/,2008-06-25,http://www.supremecourt.gov/opinions/07pdf/07-343.pdf,100
http://www.ojp.usdoj.gov/bjs/homicide/tables/relationshiptab.htm,145781,Giles v. California,http://courtlistener.org/opinion/145781/giles-v-california/,2008-06-25,http://www.supremecourt.gov/opinions/07pdf/07-6053.pdf,118
http://www.ca8.uscourts.gov/oralargs/oaFrame.html,145784,Greenlaw v. United States,http://courtlistener.org/opinion/145784/greenlaw-v-united-states/,2008-06-23,http://www.supremecourt.gov/opinions/07pdf/07-330.pdf,128
http://www.courts.state.tx.us/tfid/pdf/FinalReport7-12-06wackn.pdf,145785,Rothgery v. Gillespie County,http://courtlistener.org/opinion/145785/rothgery-v-gillespie-county/,2008-06-23,http://www.supremecourt.gov/opinions/07pdf/07-440.pdf,59
http://www.opm.gov/forms/,145787,Kentucky Retirement Systems v. EEOC,http://courtlistener.org/opinion/145787/kentucky-retirement-systems-v-eeoc/,2008-06-19,http://www.supremecourt.gov/opinions/07pdf/06-1037.pdf,18
http://www.opm.gov/forms/pdfimage/RI83-4.pdf,145787,Kentucky Retirement Systems v. EEOC,http://courtlistener.org/opinion/145787/kentucky-retirement-systems-v-eeoc/,2008-06-19,http://www.supremecourt.gov/opinions/07pdf/06-1037.pdf,18
http://www.uscourts.gov/Press_Releases/2008/10,145788,Metropolitan Life Ins. Co. v. Glenn,http://courtlistener.org/opinion/145788/metropolitan-life-ins-co-v-glenn/,2008-06-19,http://www.supremecourt.gov/opinions/07pdf/06-923.pdf,400
http://www.,145788,Metropolitan Life Ins. Co. v. Glenn,http://courtlistener.org/opinion/145788/metropolitan-life-ins-co-v-glenn/,2008-06-19,http://www.supremecourt.gov/opinions/07pdf/06-923.pdf,400
http://www.rand.org/pubs/issue_papers/2006/IP184.pdf,145788,Metropolitan Life Ins. Co. v. Glenn,http://courtlistener.org/opinion/145788/metropolitan-life-ins-co-v-glenn/,2008-06-19,http://www.supremecourt.gov/opinions/07pdf/06-923.pdf,400
http://www.uscourts.gov/bankruptcycourts/bankruptcybasics/chapter11.html,145791,Florida Dept. of Rev. v. PICCADILLY,http://courtlistener.org/opinion/145791/florida-dept-of-rev-v-piccadilly/,2008-06-16,http://www.supremecourt.gov/opinions/07pdf/07-312.pdf,46
http://www.dhs.gov/,145792,Dada v. Mukasey,http://courtlistener.org/opinion/145792/dada-v-mukasey/,2008-06-16,http://www.supremecourt.gov/opinions/07pdf/06-1181.pdf,173
http://www.usdoj.gov/eoir/vll/qapracmanual/apptmtn4.htm;,145792,Dada v. Mukasey,http://courtlistener.org/opinion/145792/dada-v-mukasey/,2008-06-16,http://www.supremecourt.gov/opinions/07pdf/06-1181.pdf,173
http://www.dorsey.com/files/upload/DorseyStudyABA_8mgPDF.pdf.,145792,Dada v. Mukasey,http://courtlistener.org/opinion/145792/dada-v-mukasey/,2008-06-16,http://www.supremecourt.gov/opinions/07pdf/06-1181.pdf,173
http://www.dhs.gov/ximgtn/statistics/publications/YrBk05En.shtm,145792,Dada v. Mukasey,http://courtlistener.org/opinion/145792/dada-v-mukasey/,2008-06-16,http://www.supremecourt.gov/opinions/07pdf/06-1181.pdf,173
http://www.dorsey.,145792,Dada v. Mukasey,http://courtlistener.org/opinion/145792/dada-v-mukasey/,2008-06-16,http://www.supremecourt.gov/opinions/07pdf/06-1181.pdf,173
https://www.cnic.,145795,Boumediene v. Bush,http://courtlistener.org/opinion/145795/boumediene-v-bush/,2008-06-12,http://www.supremecourt.gov/opinions/07pdf/06-1195.pdf,283
http://papers.ssrn.com/sol3,145795,Boumediene v. Bush,http://courtlistener.org/opinion/145795/boumediene-v-bush/,2008-06-12,http://www.supremecourt.gov/opinions/07pdf/06-1195.pdf,283
https://www.cnic.navy.mil/Guantanamo/AboutGTMO/gtmohistorygeneral/gtmohistgeneral.,145795,Boumediene v. Bush,http://courtlistener.org/opinion/145795/boumediene-v-bush/,2008-06-12,http://www.supremecourt.gov/opinions/07pdf/06-1195.pdf,283
http://papers.,145795,Boumediene v. Bush,http://courtlistener.org/opinion/145795/boumediene-v-bush/,2008-06-12,http://www.supremecourt.gov/opinions/07pdf/06-1195.pdf,283
http://untreaty.un.org/,145804,United States v. Santos,http://courtlistener.org/opinion/145804/united-states-v-santos/,2008-06-02,http://www.supremecourt.gov/opinions/07pdf/06-1005.pdf,406
http://www.ojp.usdoj.gov/bjs/pub/pdf/mlo01.pdf,145804,United States v. Santos,http://courtlistener.org/opinion/145804/united-states-v-santos/,2008-06-02,http://www.supremecourt.gov/opinions/07pdf/06-1005.pdf,406
http://www.treas.gov/,145804,United States v. Santos,http://courtlistener.org/opinion/145804/united-states-v-santos/,2008-06-02,http://www.supremecourt.gov/opinions/07pdf/06-1005.pdf,406
http://www.fatf-gafi.org/dataoecd/31/29/34043795.pdf;,145804,United States v. Santos,http://courtlistener.org/opinion/145804/united-states-v-santos/,2008-06-02,http://www.supremecourt.gov/opinions/07pdf/06-1005.pdf,406
http://www.ussc.gov/r_congress/launder.pdf,145804,United States v. Santos,http://courtlistener.org/opinion/145804/united-states-v-santos/,2008-06-02,http://www.supremecourt.gov/opinions/07pdf/06-1005.pdf,406
http://www.treas.gov/press/releases/docs/ml2001.pdf;,145804,United States v. Santos,http://courtlistener.org/opinion/145804/united-states-v-santos/,2008-06-02,http://www.supremecourt.gov/opinions/07pdf/06-1005.pdf,406
http://untreaty.un.org/ENGLISH,145804,United States v. Santos,http://courtlistener.org/opinion/145804/united-states-v-santos/,2008-06-02,http://www.supremecourt.gov/opinions/07pdf/06-1005.pdf,406
http://records.mobile-county.net/ViewImagesPDFAll.Aspx?ID=2007081288,145807,Riley v. Kennedy,http://courtlistener.org/opinion/145807/riley-v-kennedy/,2008-05-27,http://www.supremecourt.gov/opinions/07pdf/07-77.pdf,22
http://www.irs.gov/pub/irs-soi/02govbnd.pdf,145809,Department of Revenue of Ky. v. Davis,http://courtlistener.org/opinion/145809/department-of-revenue-of-ky-v-davis/,2008-05-19,http://www.supremecourt.gov/opinions/07pdf/06-666.pdf,41
http://www.irs.gov/pub/irs-soi/02gov,145809,Department of Revenue of Ky. v. Davis,http://courtlistener.org/opinion/145809/department-of-revenue-of-ky-v-davis/,2008-05-19,http://www.supremecourt.gov/opinions/07pdf/06-666.pdf,41
http://www.ojp.usdoj.gov/bjs/pub/pdf/fpcseo06.pdf,145810,United States v. Williams,http://courtlistener.org/opinion/145810/united-states-v-williams/,2008-05-19,http://www.supremecourt.gov/opinions/07pdf/06-694.pdf,280
http://www.ojp.usdoj.gov/bjs/pub/pdf/,145810,United States v. Williams,http://courtlistener.org/opinion/145810/united-states-v-williams/,2008-05-19,http://www.supremecourt.gov/opinions/07pdf/06-694.pdf,280
http://travel.state.gov/passport/get/first/first_830.html;,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.in.gov/bmv/3134.htm.,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.in.gov/bmv/2954.htm.,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.in.gov/bmv/3382.htm.,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.eac.gov/clearinghouse/docs/reports-and-surveys-2006electioncrimes.pdf/attachment_download/file(hereinafter,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.in.gov/isdh/bdcertifs/lhdfees/toc.htm.,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.in.gov/bmv/3150.htm.,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.co.fayette.in.us/2007%20polling_locations_munic.6,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://webstorage3.mcpa.virginia.edu/com-misions/comm_2001_taskforce.pdf).,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.in.gov/indot/files/INDOT_2006.pdf,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.henryco.net/cm/node/52.,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.eac.gov/clearinghouse/clearinghouse/2004-election-day-survey,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.in.gov/faqs.htm;,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://travel.state.gov/passport/get/fees/fees_837.html,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.publictransportation.org/systems/state.asp?state=IN,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.in.gov/sos/pdfs/Precincts_by_County_and_State_022706.pdf(all,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.in.gov/bmv/3554.htm.,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.in.gov/bmv/3302.htm.,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.in.gov/bmv/3246.htm.,145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
"http://www.in.gov/newsroom.htm?detailContent=93_10400.htm,",145813,Crawford v. Marion County Election Bd.,http://courtlistener.org/opinion/145813/crawford-v-marion-county-election-bd/,2008-04-28,http://www.supremecourt.gov/opinions/07pdf/07-21.pdf,45
http://www.usfa.dhs.gov/downloads/pdf/tfrs/vli8-508.pdf.,145815,Begay v. United States,http://courtlistener.org/opinion/145815/begay-v-united-states/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/06-11543.pdf,615
http://www.fbi.gov./ucr/ucr.htm,145815,Begay v. United States,http://courtlistener.org/opinion/145815/begay-v-united-states/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/06-11543.pdf,615
http://www.nhtsa.dot.gov/people/outreach/safesobr/16qp/phone.html.,145815,Begay v. United States,http://courtlistener.org/opinion/145815/begay-v-united-states/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/06-11543.pdf,615
http://www.ncls.org/programs/lis/dui/felony.htm,145815,Begay v. United States,http://courtlistener.org/opinion/145815/begay-v-united-states/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/06-11543.pdf,615
http://www.ncls.org/,145815,Begay v. United States,http://courtlistener.org/opinion/145815/begay-v-united-states/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/06-11543.pdf,615
http://www-nrd.nhtsa.dot.gov/,145815,Begay v. United States,http://courtlistener.org/opinion/145815/begay-v-united-states/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/06-11543.pdf,615
http://www.nhtsa.dot.gov/people/,145815,Begay v. United States,http://courtlistener.org/opinion/145815/begay-v-united-states/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/06-11543.pdf,615
http://www.ncsl.org/print/transportation/07trafficsafety.pdf.,145815,Begay v. United States,http://courtlistener.org/opinion/145815/begay-v-united-states/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/06-11543.pdf,615
http://www.,145815,Begay v. United States,http://courtlistener.org/opinion/145815/begay-v-united-states/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/06-11543.pdf,615
http://www-nrd.nhtsa.,145815,Begay v. United States,http://courtlistener.org/opinion/145815/begay-v-united-states/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/06-11543.pdf,615
http://www.usfa.dhs.gov/downloads/pdf/tfrs/vli,145815,Begay v. United States,http://courtlistener.org/opinion/145815/begay-v-united-states/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/06-11543.pdf,615
http://www-nrd.nhtsa.dot.gov/Pubs/810821.PDF,145815,Begay v. United States,http://courtlistener.org/opinion/145815/begay-v-united-states/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/06-11543.pdf,615
http://www.deathpenaltyinfo.org/article.php?scid=45&did=481.,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.cjlf.org/files/LightbourneRecord.pdf,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://nursingworld.org/MainMenuCategories/HealthcareandPolicyIssues/ANAPositionStatements/EthicsandHumanRights.aspx,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.naemt.org/aboutNAEMT/capitalpunishment.htm,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.deathpenaltyinfo.,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.albany.edu/sourcebook/pdf/t255.pdf.</p><p>[15],145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.law.berkeley.edu/clinics/dpclinic/LethalInjection/Public/MoralesTaylorAmicus/20.pdf,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.ama-assn.org/ama1/pub/upload/mm/369/e206capitalpunish.pdf,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.cdcr.ca.gov/News/docs/RevisedProtocol.pdf.,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.cnn.com/2007/HEALTH/04/30/lethal.injection/index.html.,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.cnn.com/2007/HEALTH/04/30/lethal.injection/index.html.</p><p>[7],145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.naemt.org/aboutNAEMT/capitalpunishment.htmThe,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.law.berkeley.edu/clinics/,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://avma.org/issues/animal_welfare/euthanasia.pdf.</p><p>[1],145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1109258,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.albany.edu/sourcebook/pdf/t255.pdf.,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://nursingworld.org/MainMenuCategories,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://nursingworld.org/Main,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://avma.org/issues/animal_welfare/euthanasia.pdf.8,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.cjlf.org/files/,145817,Baze v. Rees,http://courtlistener.org/opinion/145817/baze-v-rees/,2008-04-16,http://www.supremecourt.gov/opinions/07pdf/07-5439.pdf,200
http://www.sec.gov/Archives/edgar/data/1159297/000119312503085265/d424b5.htm,145818,MeadWestvaco Corp. v. Illinois Department of Revenue,http://courtlistener.org/opinion/145818/meadwestvaco-corp-v-illinois-department-of-revenue/,2008-04-15,http://www.supremecourt.gov/opinions/07pdf/06-1413.pdf,8
http://www.sec.gov/Archives/edgar/data/1159297/,145818,MeadWestvaco Corp. v. Illinois Department of Revenue,http://courtlistener.org/opinion/145818/meadwestvaco-corp-v-illinois-department-of-revenue/,2008-04-15,http://www.supremecourt.gov/opinions/07pdf/06-1413.pdf,8
http://www.pierceatwood.com/custompage,145820,New Jersey v. Delaware,http://courtlistener.org/opinion/145820/new-jersey-v-delaware/,2008-03-31,http://www.supremecourt.gov/opinions/07pdf/134Orig.pdf,7
http://www.policy.rutgers.edu/news/reports/BPCrownLanding.pdf,145820,New Jersey v. Delaware,http://courtlistener.org/opinion/145820/new-jersey-v-delaware/,2008-03-31,http://www.supremecourt.gov/opinions/07pdf/134Orig.pdf,7
http://www.pierceatwood.com/custompagedisplay.asp?Show=2.,145820,New Jersey v. Delaware,http://courtlistener.org/opinion/145820/new-jersey-v-delaware/,2008-03-31,http://www.supremecourt.gov/opinions/07pdf/134Orig.pdf,7
http://www.ok.gov/governor/display_article.php?article_id=301&article_type=1,145822,Medellin v. Texas,http://courtlistener.org/opinion/145822/medellin-v-texas/,2008-03-25,http://www.supremecourt.gov/opinions/07pdf/06-984.pdf,67
http://www.ok.,145822,Medellin v. Texas,http://courtlistener.org/opinion/145822/medellin-v-texas/,2008-03-25,http://www.supremecourt.gov/opinions/07pdf/06-984.pdf,67
http://www.irs.gov/pub/irs-pdf/i1099div.pdf,145826,Boulware v. United States,http://courtlistener.org/opinion/145826/boulware-v-united-states/,2008-03-03,http://www.supremecourt.gov/opinions/07pdf/06-1509.pdf,46
http://www.eeoc.gov/charge/memo-8-13-07.html.,145827,Federal Exp. Corp. v. Holowecki,http://courtlistener.org/opinion/145827/federal-exp-corp-v-holowecki/,2008-02-27,http://www.supremecourt.gov/opinions/07pdf/06-1322.pdf,117
http://www.eeoc.gov/charge/,145827,Federal Exp. Corp. v. Holowecki,http://courtlistener.org/opinion/145827/federal-exp-corp-v-holowecki/,2008-02-27,http://www.supremecourt.gov/opinions/07pdf/06-1322.pdf,117
http://www.eeoc.gov/,145827,Federal Exp. Corp. v. Holowecki,http://courtlistener.org/opinion/145827/federal-exp-corp-v-holowecki/,2008-02-27,http://www.supremecourt.gov/opinions/07pdf/06-1322.pdf,117
https://eeoc.custhelp.com.</p><p>[4],145827,Federal Exp. Corp. v. Holowecki,http://courtlistener.org/opinion/145827/federal-exp-corp-v-holowecki/,2008-02-27,http://www.supremecourt.gov/opinions/07pdf/06-1322.pdf,117
