URL in opinion,CL address,Timetravel URL,Case name,Date opinion was filed,Opinion download URL,Citation count,CL ID
http://www.summum.us/philosophy/tencommandments.shtml,http://courtlistener.org/opinion/145905/pleasant-grove-city-v-summum/,http://timetravel.mementoweb.org/list/20090225151530/http://www.summum.us/philosophy/tencommandments.shtml,Pleasant Grove City v. Summum,2009-02-25,http://www.supremecourt.gov/opinions/08pdf/07-665.pdf,82,145905
http://www.visittucson.org/includes/media/docs/DowntownTour.pdf.,http://courtlistener.org/opinion/145905/pleasant-grove-city-v-summum/,http://timetravel.mementoweb.org/list/20090225151530/http://www.visittucson.org/includes/media/docs/DowntownTour.pdf.,Pleasant Grove City v. Summum,2009-02-25,http://www.supremecourt.gov/opinions/08pdf/07-665.pdf,82,145905
http://www.summum.us/philosophy/gnosticism.shtml,http://courtlistener.org/opinion/145905/pleasant-grove-city-v-summum/,http://timetravel.mementoweb.org/list/20090225151530/http://www.summum.us/philosophy/gnosticism.shtml,Pleasant Grove City v. Summum,2009-02-25,http://www.supremecourt.gov/opinions/08pdf/07-665.pdf,82,145905
http://www.eeoc.gov/stats/charges.html;,http://courtlistener.org/opinion/145915/crawford-v-metropolitan-government-of-nashville-an/,http://timetravel.mementoweb.org/list/20090126151530/http://www.eeoc.gov/stats/charges.html;,Crawford v. Metropolitan Government of Nashville and Davidson Cty.,2009-01-26,http://www.supremecourt.gov/opinions/08pdf/06-1595.pdf,23,145915
http://www.eeoc.gov/stats/charges-a.html,http://courtlistener.org/opinion/145915/crawford-v-metropolitan-government-of-nashville-an/,http://timetravel.mementoweb.org/list/20090126151530/http://www.eeoc.gov/stats/charges-a.html,Crawford v. Metropolitan Government of Nashville and Davidson Cty.,2009-01-26,http://www.supremecourt.gov/opinions/08pdf/06-1595.pdf,23,145915
http://www.,http://courtlistener.org/opinion/145922/herring-v-united-states/,http://timetravel.mementoweb.org/list/20090114151530/http://www.,Herring v. United States,2009-01-14,http://www.supremecourt.gov/opinions/08pdf/07-513.pdf,276,145922
http://www.ssa.gov/oig/ADOBEPDF/A–08–06–26100.pdf.10,http://courtlistener.org/opinion/145922/herring-v-united-states/,http://timetravel.mementoweb.org/list/20090114151530/http://www.ssa.gov/oig/ADOBEPDF/A–08–06–26100.pdf.10,Herring v. United States,2009-01-14,http://www.supremecourt.gov/opinions/08pdf/07-513.pdf,276,145922
http://www.ojp.usdoj.gov/bjs/pub/pdf/iaichr.pdf(All,http://courtlistener.org/opinion/145922/herring-v-united-states/,http://timetravel.mementoweb.org/list/20090114151530/http://www.ojp.usdoj.gov/bjs/pub/pdf/iaichr.pdf(All,Herring v. United States,2009-01-14,http://www.supremecourt.gov/opinions/08pdf/07-513.pdf,276,145922
http://www.ssa.gov/,http://courtlistener.org/opinion/145922/herring-v-united-states/,http://timetravel.mementoweb.org/list/20090114151530/http://www.ssa.gov/,Herring v. United States,2009-01-14,http://www.supremecourt.gov/opinions/08pdf/07-513.pdf,276,145922
http://www.usdoj.gov/oig/reports/plus/a0816/final.pdf.,http://courtlistener.org/opinion/145922/herring-v-united-states/,http://timetravel.mementoweb.org/list/20090114151530/http://www.usdoj.gov/oig/reports/plus/a0816/final.pdf.,Herring v. United States,2009-01-14,http://www.supremecourt.gov/opinions/08pdf/07-513.pdf,276,145922
http://www.usdoj.gov/archive/ag/speeches/2003/091803memphisremarks.htm,http://courtlistener.org/opinion/145932/doe-v-gonzales/,http://timetravel.mementoweb.org/list/20051007151530/http://www.usdoj.gov/archive/ag/speeches/2003/091803memphisremarks.htm,Doe v. Gonzales,2005-10-07,http://www.supremecourt.gov/opinions/05pdf/05a295.pdf,0,145932
http://www.deathpenaltyinfo.org/innocence-list-those-freed-death-row,http://courtlistener.org/opinion/145967/thompson-v-mcneil/,http://timetravel.mementoweb.org/list/20090309151530/http://www.deathpenaltyinfo.org/innocence-list-those-freed-death-row,Thompson v. McNeil,2009-03-09,http://www.supremecourt.gov/opinions/08pdf/08-7369Stevens.pdf,0,145967
http://www.ojp.usdoj.gov/bjs/pub/html/cp/2007/tables/cp07st11.htm,http://courtlistener.org/opinion/145967/thompson-v-mcneil/,http://timetravel.mementoweb.org/list/20090309151530/http://www.ojp.usdoj.gov/bjs/pub/html/cp/2007/tables/cp07st11.htm,Thompson v. McNeil,2009-03-09,http://www.supremecourt.gov/opinions/08pdf/08-7369Stevens.pdf,0,145967
"http://www.supremecourtus.gov/opinions/video/kelly_v_california.html,",http://courtlistener.org/opinion/145970/kelly-v-california/,"http://timetravel.mementoweb.org/list/20081110151530/http://www.supremecourtus.gov/opinions/video/kelly_v_california.html,",Kelly v. California,2008-11-10,http://www.supremecourt.gov/opinions/08pdf/07-11073Breyer.pdf,0,145970
http://www.supremecourtus.gov/opinions/video/kelly_v_california.html,http://courtlistener.org/opinion/145971/kelly-v-california/,http://timetravel.mementoweb.org/list/20081110151530/http://www.supremecourtus.gov/opinions/video/kelly_v_california.html,Kelly v. California,2008-11-10,http://www.supremecourt.gov/opinions/08pdf/07-11073Stevens.pdf,0,145971
http://bjs.ojp.usdoj.gov/content/pub/pdf/p08.pdf/,http://courtlistener.org/opinion/146552/united-states-v-comstock/,http://timetravel.mementoweb.org/list/20100517151530/http://bjs.ojp.usdoj.gov/content/pub/pdf/p08.pdf/,United States v. Comstock,2010-05-17,http://www.supremecourt.gov/opinions/09pdf/08-1224.pdf,72,146552
http://ojjdp.ncjrs.org/ojstatbb/,http://courtlistener.org/opinion/146553/graham-v-florida/,http://timetravel.mementoweb.org/list/20100517151530/http://ojjdp.ncjrs.org/ojstatbb/,Graham v. Florida,2010-05-17,http://www.supremecourt.gov/opinions/09pdf/08-7412.pdf,93,146553
http://www.crin.org/resources/infoDetail.asp?ID=19806),http://courtlistener.org/opinion/146553/graham-v-florida/,http://timetravel.mementoweb.org/list/20100517151530/http://www.crin.org/resources/infoDetail.asp?ID=19806),Graham v. Florida,2010-05-17,http://www.supremecourt.gov/opinions/09pdf/08-7412.pdf,93,146553
http://www.prevent-abuse­now.com/unreport.htm,http://courtlistener.org/opinion/146554/abbott-v-abbott/,http://timetravel.mementoweb.org/list/20100517151530/http://www.prevent-abuse­now.com/unreport.htm,Abbott v. Abbott,2010-05-17,http://www.supremecourt.gov/opinions/09pdf/08-645.pdf,36,146554
http://ojjdp.ncjrs.org/ojstatbb/,http://courtlistener.org/opinion/146790/graham-v-florida/,http://timetravel.mementoweb.org/list/20100517151530/http://ojjdp.ncjrs.org/ojstatbb/,Graham v. Florida,2010-05-17,http://www.supremecourt.gov/opinions/09pdf/08-7412.pdf,82,146790
http://www.crin.org/resources/infoDetail.asp?ID=19806),http://courtlistener.org/opinion/146790/graham-v-florida/,http://timetravel.mementoweb.org/list/20100517151530/http://www.crin.org/resources/infoDetail.asp?ID=19806),Graham v. Florida,2010-05-17,http://www.supremecourt.gov/opinions/09pdf/08-7412.pdf,82,146790
http://www.state.co.us/gov_dir/leg_dir/olls/LDM/OLLS_Drafting_Manual.pdf,http://courtlistener.org/opinion/147527/carr-v-united-states/,http://timetravel.mementoweb.org/list/20100601151530/http://www.state.co.us/gov_dir/leg_dir/olls/LDM/OLLS_Drafting_Manual.pdf,Carr v. United States,2010-06-01,http://www.supremecourt.gov/opinions/09pdf/08-1301.pdf,67,147527
http://www.legis.state.wv.us/joint/Bill_Drafting/Drafting_Manual.pdf,http://courtlistener.org/opinion/147527/carr-v-united-states/,http://timetravel.mementoweb.org/list/20100601151530/http://www.legis.state.wv.us/joint/Bill_Drafting/Drafting_Manual.pdf,Carr v. United States,2010-06-01,http://www.supremecourt.gov/opinions/09pdf/08-1301.pdf,67,147527
http://www.state.hi.us/lrb/rpts96/dftman.pdf,http://courtlistener.org/opinion/147527/carr-v-united-states/,http://timetravel.mementoweb.org/list/20100601151530/http://www.state.hi.us/lrb/rpts96/dftman.pdf,Carr v. United States,2010-06-01,http://www.supremecourt.gov/opinions/09pdf/08-1301.pdf,67,147527
http://www.lsc.state.oh.us/rules/rdm06_06.pdf,http://courtlistener.org/opinion/147527/carr-v-united-states/,http://timetravel.mementoweb.org/list/20100601151530/http://www.lsc.state.oh.us/rules/rdm06_06.pdf,Carr v. United States,2010-06-01,http://www.supremecourt.gov/opinions/09pdf/08-1301.pdf,67,147527
http://www.uscourts.gov/RulesAndPolicies/FederalRulemaking/Overview/BankruptcyRules.aspx,http://courtlistener.org/opinion/147953/hamilton-v-lanning/,http://timetravel.mementoweb.org/list/20100607151530/http://www.uscourts.gov/RulesAndPolicies/FederalRulemaking/Overview/BankruptcyRules.aspx,Hamilton v. Lanning,2010-06-07,http://www.supremecourt.gov/opinions/09pdf/08-998.pdf,31,147953
http://bjs.ojp.usdoj.gov/content/pub/pdf/shsplj.pdf,http://courtlistener.org/opinion/147954/barber-v-thomas/,http://timetravel.mementoweb.org/list/20100607151530/http://bjs.ojp.usdoj.gov/content/pub/pdf/shsplj.pdf,Barber v. Thomas,2010-06-07,http://www.supremecourt.gov/opinions/09pdf/09-5201.pdf,46,147954
http://www.uscourts.gov/RulesAndPolicies/FederalRulemaking/Overview/BankruptcyRules.aspx,http://courtlistener.org/opinion/148480/hamilton-v-lanning/,http://timetravel.mementoweb.org/list/20100607151530/http://www.uscourts.gov/RulesAndPolicies/FederalRulemaking/Overview/BankruptcyRules.aspx,Hamilton v. Lanning,2010-06-07,http://www.supremecourt.gov/opinions/09pdf/08-998.pdf,75,148480
http://www.justice.gov,http://courtlistener.org/opinion/148796/schwab-v-reilly/,http://timetravel.mementoweb.org/list/20100617151530/http://www.justice.gov,Schwab v. Reilly,2010-06-17,http://www.supremecourt.gov/opinions/09pdf/08-538.pdf,52,148796
http://www.aphis.usda.gov/brs/pdf/complete_eis.pdf,http://courtlistener.org/opinion/149005/monsanto-co-v-geertson-seed-farms/,http://timetravel.mementoweb.org/list/20100621151530/http://www.aphis.usda.gov/brs/pdf/complete_eis.pdf,Monsanto Co. v. Geertson Seed Farms,2010-06-21,http://www.supremecourt.gov/opinions/09pdf/09-475.pdf,53,149005
http://www.uspto.gov/web/menu/busmethp/index.html,http://courtlistener.org/opinion/149585/bilski-v-kappos/,http://timetravel.mementoweb.org/list/20100628151530/http://www.uspto.gov/web/menu/busmethp/index.html,Bilski v. Kappos,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-964.pdf,24,149585
http://www.opm.gov/ses/about_ses/index.asp;,http://courtlistener.org/opinion/149586/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://www.opm.gov/ses/about_ses/index.asp;,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,1,149586
http://www.signingstatementsaba_final_signing_statements_recommendations-report_7-24-06.pdf,http://courtlistener.org/opinion/149586/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://www.signingstatementsaba_final_signing_statements_recommendations-report_7-24-06.pdf,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,1,149586
http://vanderbiltlawreview.org/articles/2009/11/Bruff-62-Vand-L-Rev-En-Banc-63.pdf(noting,http://courtlistener.org/opinion/149586/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://vanderbiltlawreview.org/articles/2009/11/Bruff-62-Vand-L-Rev-En-Banc-63.pdf(noting,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,1,149586
http://vanderbiltlawreview.org,http://courtlistener.org/opinion/149586/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://vanderbiltlawreview.org,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,1,149586
http://siadapp.dmdc.osd.mil/personnel/MILITARY/rg1004.pdf.,http://courtlistener.org/opinion/149586/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://siadapp.dmdc.osd.mil/personnel/MILITARY/rg1004.pdf.,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,1,149586
http://www.justice.gov/olc/2007/appointmentsclausev10.pdf(“[T]he,http://courtlistener.org/opinion/149586/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://www.justice.gov/olc/2007/appointmentsclausev10.pdf(“[T]he,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,1,149586
http://justice.gov/olc/2009/gas-transport-project.pdf,http://courtlistener.org/opinion/149586/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://justice.gov/olc/2009/gas-transport-project.pdf,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,1,149586
http://www.uspto.gov/web/menu/busmethp/index.html,http://courtlistener.org/opinion/149649/bilski-v-kappos/,http://timetravel.mementoweb.org/list/20100628151530/http://www.uspto.gov/web/menu/busmethp/index.html,Bilski v. Kappos,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-964.pdf,25,149649
http://www.lcav.org/publications-briefs/regulating_guns.,http://courtlistener.org/opinion/149702/mcdonald-v-chicago/,http://timetravel.mementoweb.org/list/20100628151530/http://www.lcav.org/publications-briefs/regulating_guns.,McDonald v. Chicago,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-1521.pdf,142,149702
http://evl.fi/EVLen.nsf/Documents/838DDBEF4A28712AC225730F001F7C67?OpenDocument&lang=EN,http://courtlistener.org/opinion/149702/mcdonald-v-chicago/,http://timetravel.mementoweb.org/list/20100628151530/http://evl.fi/EVLen.nsf/Documents/838DDBEF4A28712AC225730F001F7C67?OpenDocument&lang=EN,McDonald v. Chicago,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-1521.pdf,142,149702
http://ssrn.com/abstract=1557870(as,http://courtlistener.org/opinion/149702/mcdonald-v-chicago/,http://timetravel.mementoweb.org/list/20100628151530/http://ssrn.com/abstract=1557870(as,McDonald v. Chicago,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-1521.pdf,142,149702
http://www.fbi.gov/ucr/killed/2006/,http://courtlistener.org/opinion/149702/mcdonald-v-chicago/,http://timetravel.mementoweb.org/list/20100628151530/http://www.fbi.gov/ucr/killed/2006/,McDonald v. Chicago,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-1521.pdf,142,149702
http://bjs.ojp.usdoj.gov/content/pub/pdf/sco04.pdf.,http://courtlistener.org/opinion/149702/mcdonald-v-chicago/,http://timetravel.mementoweb.org/list/20100628151530/http://bjs.ojp.usdoj.gov/content/pub/pdf/sco04.pdf.,McDonald v. Chicago,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-1521.pdf,142,149702
http://www.opm.gov/ses/about_ses/index.asp;,http://courtlistener.org/opinion/149703/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://www.opm.gov/ses/about_ses/index.asp;,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,0,149703
http://www.signingstatementsaba_final_signing_statements_recommendations-report_7-24-06.pdf,http://courtlistener.org/opinion/149703/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://www.signingstatementsaba_final_signing_statements_recommendations-report_7-24-06.pdf,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,0,149703
http://vanderbiltlawreview.org/articles/2009/11/Bruff-62-Vand-L-Rev-En-Banc-63.pdf(noting,http://courtlistener.org/opinion/149703/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://vanderbiltlawreview.org/articles/2009/11/Bruff-62-Vand-L-Rev-En-Banc-63.pdf(noting,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,0,149703
http://vanderbiltlawreview.org,http://courtlistener.org/opinion/149703/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://vanderbiltlawreview.org,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,0,149703
http://siadapp.dmdc.osd.mil/personnel/MILITARY/rg1004.pdf.,http://courtlistener.org/opinion/149703/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://siadapp.dmdc.osd.mil/personnel/MILITARY/rg1004.pdf.,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,0,149703
http://www.justice.gov/olc/2007/appointmentsclausev10.pdf(“[T]he,http://courtlistener.org/opinion/149703/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://www.justice.gov/olc/2007/appointmentsclausev10.pdf(“[T]he,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,0,149703
http://justice.gov/olc/2009/gas-transport-project.pdf,http://courtlistener.org/opinion/149703/free-enterprise-fund-v-public-company-accounting-o/,http://timetravel.mementoweb.org/list/20100628151530/http://justice.gov/olc/2009/gas-transport-project.pdf,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,0,149703
http://blogs.sos.wa.gov/FromOurCorner/index.php/2009/09/the-disclosure-history-of-petition-sheets/.,http://courtlistener.org/opinion/150541/doe-v-reed/,http://timetravel.mementoweb.org/list/20100624151530/http://blogs.sos.wa.gov/FromOurCorner/index.php/2009/09/the-disclosure-history-of-petition-sheets/.,Doe v. Reed,2010-06-24,http://www.supremecourt.gov/opinions/09pdf/09-559.pdf,62,150541
http://www.atg.wa.gov/AGOOpinions/opinion.aspx?section=topic&id=10488,http://courtlistener.org/opinion/150541/doe-v-reed/,http://timetravel.mementoweb.org/list/20100624151530/http://www.atg.wa.gov/AGOOpinions/opinion.aspx?section=topic&id=10488,Doe v. Reed,2010-06-24,http://www.supremecourt.gov/opinions/09pdf/09-559.pdf,62,150541
http://www.iandrinstitute.org/IRI%20Initiative%20Use%20%281904=2008%29.pdf.,http://courtlistener.org/opinion/150541/doe-v-reed/,http://timetravel.mementoweb.org/list/20100624151530/http://www.iandrinstitute.org/IRI%20Initiative%20Use%20%281904=2008%29.pdf.,Doe v. Reed,2010-06-24,http://www.supremecourt.gov/opinions/09pdf/09-559.pdf,62,150541
http://www.iandrinstitute.org/IRI%20Initiative%20Use%20(1904-2008).pdf,http://courtlistener.org/opinion/150541/doe-v-reed/,http://timetravel.mementoweb.org/list/20100624151530/http://www.iandrinstitute.org/IRI%20Initiative%20Use%20(1904-2008).pdf,Doe v. Reed,2010-06-24,http://www.supremecourt.gov/opinions/09pdf/09-559.pdf,62,150541
http://wei.secstate.wa.gov/osos/VoterVault/Pages/MyVote.aspx.,http://courtlistener.org/opinion/150541/doe-v-reed/,http://timetravel.mementoweb.org/list/20100624151530/http://wei.secstate.wa.gov/osos/VoterVault/Pages/MyVote.aspx.,Doe v. Reed,2010-06-24,http://www.supremecourt.gov/opinions/09pdf/09-559.pdf,62,150541
http://www.justice.gov/usao/eousa/foia_reading_room/usam/title9/27mcrm.htm#9-27.300,http://courtlistener.org/opinion/150542/carachuri-rosendo-v-holder/,http://timetravel.mementoweb.org/list/20100614151530/http://www.justice.gov/usao/eousa/foia_reading_room/usam/title9/27mcrm.htm#9-27.300,Carachuri-Rosendo v. Holder,2010-06-14,http://www.supremecourt.gov/opinions/09pdf/09-60.pdf,121,150542
http://ojjdp.ncjrs.org/ojstatbb/,http://courtlistener.org/opinion/150543/graham-v-florida/,http://timetravel.mementoweb.org/list/20100706151530/http://ojjdp.ncjrs.org/ojstatbb/,Graham v. Florida,2010-07-06,http://www.supremecourt.gov/opinions/09pdf/08-7412Modified.pdf,69,150543
http://www.crin.org/resources/infoDetail.asp?ID=19806),http://courtlistener.org/opinion/150543/graham-v-florida/,http://timetravel.mementoweb.org/list/20100706151530/http://www.crin.org/resources/infoDetail.asp?ID=19806),Graham v. Florida,2010-07-06,http://www.supremecourt.gov/opinions/09pdf/08-7412Modified.pdf,69,150543
http://law.hofstra.edu/pdf/StudentLife/StudentAffairs/Handbook/stuhb_handbook.pdf,http://courtlistener.org/opinion/150544/christian-legal-soc-chapter-of-univ-of-cal/,http://timetravel.mementoweb.org/list/20100628151530/http://law.hofstra.edu/pdf/StudentLife/StudentAffairs/Handbook/stuhb_handbook.pdf,"Christian Legal Soc. Chapter of Univ. of Cal., Hastings College of Law v. Martinez",2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-1371.pdf,4,150544
http://www.law.georgetown.edu/StudentLife/StudentOrgs/NewGroup.htm,http://courtlistener.org/opinion/150544/christian-legal-soc-chapter-of-univ-of-cal/,http://timetravel.mementoweb.org/list/20100628151530/http://www.law.georgetown.edu/StudentLife/StudentOrgs/NewGroup.htm,"Christian Legal Soc. Chapter of Univ. of Cal., Hastings College of Law v. Martinez",2010-06-28,http://www.supremecourt.gov/opinions/09pdf/08-1371.pdf,4,150544
http://courts.ky.gov/NR/rdonlyres/55E1F54E-ED5C-4A30-B1D5-4C43C7ADD63C/0/491.pdf,http://courtlistener.org/opinion/1723/padilla-v-kentucky/,http://timetravel.mementoweb.org/list/20100331151530/http://courts.ky.gov/NR/rdonlyres/55E1F54E-ED5C-4A30-B1D5-4C43C7ADD63C/0/491.pdf,Padilla v. Kentucky,2010-03-31,http://www.supremecourt.gov/opinions/09pdf/08-651.pdf,460,1723
http://www.icifactbook.org/pdf/2009_factbook.pdf,http://courtlistener.org/opinion/1724/jones-v-harris-associates-l-p/,http://timetravel.mementoweb.org/list/20100330151530/http://www.icifactbook.org/pdf/2009_factbook.pdf,Jones v. Harris Associates L. P.,2010-03-30,http://www.supremecourt.gov/opinions/09pdf/08-586.pdf,6,1724
http://www.dpscs.state.md.us/locations/rci.shtml.,http://courtlistener.org/opinion/1734/maryland-v-shatzer/,http://timetravel.mementoweb.org/list/20100224151530/http://www.dpscs.state.md.us/locations/rci.shtml.,Maryland v. Shatzer,2010-02-24,http://www.supremecourt.gov/opinions/09pdf/08-680.pdf,98,1734
http://dpscs.md.gov/locations/mcih.shtml;,http://courtlistener.org/opinion/1734/maryland-v-shatzer/,http://timetravel.mementoweb.org/list/20100224151530/http://dpscs.md.gov/locations/mcih.shtml;,Maryland v. Shatzer,2010-02-24,http://www.supremecourt.gov/opinions/09pdf/08-680.pdf,98,1734
http://dpscs.md.gov/rehabservs/doc/pdfs/2007_Inmate_Handbook.pdf,http://courtlistener.org/opinion/1734/maryland-v-shatzer/,http://timetravel.mementoweb.org/list/20100224151530/http://dpscs.md.gov/rehabservs/doc/pdfs/2007_Inmate_Handbook.pdf,Maryland v. Shatzer,2010-02-24,http://www.supremecourt.gov/opinions/09pdf/08-680.pdf,98,1734
http://www.sec.gov/about/forms/form10-k.pdf.,http://courtlistener.org/opinion/1735/hertz-corp-v-friend/,http://timetravel.mementoweb.org/list/20100223151530/http://www.sec.gov/about/forms/form10-k.pdf.,Hertz Corp. v. Friend,2010-02-23,http://www.supremecourt.gov/opinions/09pdf/08-1107.pdf,79,1735
http://www.justice.gov/usao/eousa/foia_reading_room/usam/title6/4mtax.htm(as,http://courtlistener.org/opinion/1740/hemi-group-llc-v-city-of-new-york/,http://timetravel.mementoweb.org/list/20100125151530/http://www.justice.gov/usao/eousa/foia_reading_room/usam/title6/4mtax.htm(as,"Hemi Group, LLC v. City of New York",2010-01-25,http://www.supremecourt.gov/opinions/09pdf/08-969.pdf,60,1740
http://www.cupvf.org/.40,http://courtlistener.org/opinion/1741/citizens-united-v-federal-election-comn/,http://timetravel.mementoweb.org/list/20100121151530/http://www.cupvf.org/.40,Citizens United v. Federal Election Com'n,2010-01-21,http://www.supremecourt.gov/opinions/09pdf/08-205.pdf,249,1741
http://fec.gov/finance/disclosure/,http://courtlistener.org/opinion/1741/citizens-united-v-federal-election-comn/,http://timetravel.mementoweb.org/list/20100121151530/http://fec.gov/finance/disclosure/,Citizens United v. Federal Election Com'n,2010-01-21,http://www.supremecourt.gov/opinions/09pdf/08-205.pdf,249,1741
http://www.fec.gov/press/press2007/,http://courtlistener.org/opinion/1741/citizens-united-v-federal-election-comn/,http://timetravel.mementoweb.org/list/20100121151530/http://www.fec.gov/press/press2007/,Citizens United v. Federal Election Com'n,2010-01-21,http://www.supremecourt.gov/opinions/09pdf/08-205.pdf,249,1741
http://fec.gov/finance/disclosure/ECSummary.shtml,http://courtlistener.org/opinion/1741/citizens-united-v-federal-election-comn/,http://timetravel.mementoweb.org/list/20100121151530/http://fec.gov/finance/disclosure/ECSummary.shtml,Citizens United v. Federal Election Com'n,2010-01-21,http://www.supremecourt.gov/opinions/09pdf/08-205.pdf,249,1741
http://www.cupvf.org/.<sup>[40]</sup></p>,http://courtlistener.org/opinion/1741/citizens-united-v-federal-election-comn/,http://timetravel.mementoweb.org/list/20100121151530/http://www.cupvf.org/.<sup>[40]</sup></p>,Citizens United v. Federal Election Com'n,2010-01-21,http://www.supremecourt.gov/opinions/09pdf/08-205.pdf,249,1741
http://fec.gov/press/,http://courtlistener.org/opinion/1741/citizens-united-v-federal-election-comn/,http://timetravel.mementoweb.org/list/20100121151530/http://fec.gov/press/,Citizens United v. Federal Election Com'n,2010-01-21,http://www.supremecourt.gov/opinions/09pdf/08-205.pdf,249,1741
http://www.ca9.uscourts.gov/datastore/general/2010/01/08/Prop8_Remote_Viewing_Locations.pdf,http://courtlistener.org/opinion/1747/hollingsworth-v-perry/,http://timetravel.mementoweb.org/list/20100113151530/http://www.ca9.uscourts.gov/datastore/general/2010/01/08/Prop8_Remote_Viewing_Locations.pdf,Hollingsworth v. Perry,2010-01-13,http://www.supremecourt.gov/opinions/09pdf/09A648.pdf,68,1747
http://www.nmb.gov/arbitration/nrab-instruc.pdf,http://courtlistener.org/opinion/1753/union-pacific-r-co-v-locomotive-engineers-and-trai/,http://timetravel.mementoweb.org/list/20091208151530/http://www.nmb.gov/arbitration/nrab-instruc.pdf,"Union Pacific R. Co. v. Locomotive Engineers and Trainmen Gen. Comm. of Adjustment, Central Region",2009-12-08,http://www.supremecourt.gov/opinions/09pdf/08-604.pdf,30,1753
http://www.irs.gov/irm/part5/,http://courtlistener.org/opinion/182567/ransom-v-fia-card-services-n-a/,http://timetravel.mementoweb.org/list/20110111151530/http://www.irs.gov/irm/part5/,"Ransom v. FIA Card Services, N. A.",2011-01-11,http://www.supremecourt.gov/opinions/10pdf/09-907.pdf,28,182567
http://www.irs.gov/irm/part5/irm_05-015001.html#d0e1012,http://courtlistener.org/opinion/182567/ransom-v-fia-card-services-n-a/,http://timetravel.mementoweb.org/list/20110111151530/http://www.irs.gov/irm/part5/irm_05-015001.html#d0e1012,"Ransom v. FIA Card Services, N. A.",2011-01-11,http://www.supremecourt.gov/opinions/10pdf/09-907.pdf,28,182567
